Time,USS_FLS,USS_FL,USS_FLM,USS_FRM,USS_FR,USS_FRS,USS_RRS,USS_RR,USS_RRM,USS_RLM,USS_RL,USS_RLS
C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1
s,m,m,m,m,m,m,m,m,m,m,m,m
47.021,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.031,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.041,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.051,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.061,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.071,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.081,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.091,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.101,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.111,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.121,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.131,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.141,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.151,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.161,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.171,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.181,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.191,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.201,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.211,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.221,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.231,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.241,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.251,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.261,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.271,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.281,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.291,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.301,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.311,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.321,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.331,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.341,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.351,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.361,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.371,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.381,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.391,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.401,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.411,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.421,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.431,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.441,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.451,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.461,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.471,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.481,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.491,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.501,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.511,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.521,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.531,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.541,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.551,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.561,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.571,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.581,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.591,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.601,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.611,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.621,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.631,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.641,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.651,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.661,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.671,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.681,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.691,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.701,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.711,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.721,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.731,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.741,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.751,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.761,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.771,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.781,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.791,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.801,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.811,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.821,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.831,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.841,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.851,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.861,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.871,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.881,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.891,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.901,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.911,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.921,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.931,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.941,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.951,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.961,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.971,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.981,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
47.991,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
48.001,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
48.011,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
48.021,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
48.031,5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5
48.041,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.051,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.061,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.071,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.081,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.091,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.101,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.111,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.121,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.131,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.141,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.151,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.161,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.171,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.181,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.191,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.201,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.211,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.221,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.231,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.241,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.251,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.261,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.271,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.281,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.291,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.301,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.311,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.321,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.331,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.341,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.351,5,2.5,2.5,2.5,2.5,5,0.966832757,2.5,2.5,2.5,2.5,2.5
48.361,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.371,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.381,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.391,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.401,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.411,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.421,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.431,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.441,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.451,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.461,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.471,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.481,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.491,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.501,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.511,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.521,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.531,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.541,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.551,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.561,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.571,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.581,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.591,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.601,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.611,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.621,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.631,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.641,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.651,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.661,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.671,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
48.681,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.691,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.701,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.711,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.721,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.731,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.741,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.751,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.761,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.771,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.781,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.791,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.801,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.811,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.821,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.831,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.841,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.851,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.861,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.871,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.881,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.891,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.901,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.911,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.921,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.931,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.941,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.951,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.961,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.971,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.981,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
48.991,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.001,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.011,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.021,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.031,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.041,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.051,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.061,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.071,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.081,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.091,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.101,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.111,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.121,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.131,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.141,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.151,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.161,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.171,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.181,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.191,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.201,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.211,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.221,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.231,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.241,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.251,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.261,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.271,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.281,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.291,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.301,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.311,5,2.5,2.5,2.5,2.5,5,0.915337741,2.5,2.5,2.5,2.5,2.5
49.321,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.331,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.341,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.351,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.361,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.371,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.381,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.391,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.401,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.411,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.421,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.431,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.441,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.451,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.461,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.471,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.481,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.491,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.501,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.511,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.521,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.531,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.541,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.551,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.561,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.571,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.581,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.591,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.601,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.611,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.621,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.631,5,2.5,2.5,2.5,1.344461679,1.035492659,0.898172736,1.275801897,2.5,2.5,2.5,2.5
49.641,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.651,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.661,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.671,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.681,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.691,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.701,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.711,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.721,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.731,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.741,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
49.751,5,2.5,2.5,2.5,1.241472006,0.966832757,0.949667752,2.5,2.5,2.5,2.5,2.5
